Recipient Company,Parent Company,Award Date,Award Type,Grant Amount,Face Loan Amount,Awarding Agency,Program Name,Award Details,Data Source for Award,Facility Name,Facility State,Facility City,Facility Street Address,Facility Zip Code,Facility Congressional District,Facility NAICS Code,PPP Lender,Jobs Retained,Notes,Ownership Structure,Stock Ticker Symbol,Parent Headquarters State,Parent Headquarters Country,Parent Sector,Parent Industry,Parent Total Workforce at end of 2019,Parent Latest Workforce Size,Parent Employment-related Penalties Since 2010,Parent Federal Corporate Income Tax Rate,"Parent Total Federal, State, and Local Subsidies Since 2010",Parent Government-contracting-related Penalties Since 2010,Parent Environmental / Healthcare / Safety Penalties Since 2010,Parent Consumer Protection / Financial / Competition-related Penaties Since 2010,Parent Ratio of CEO Pay to that of Median Worker,CEO Pay,Median Worker Pay,Parent TARP Loans Received During Financial Crisis,Employment Issues,Tax/Subsidy Issues,Government Contracting Issues,Environment/Safety Issues,Consumer Protection Issues,CEO Compensation Issues,POGO Link,Just Capital Link,Follow The Money Link,Violation Tracker Link,Subsidy Tracker Link
Manor Care Of Chambersburg Pa LLC,Carlyle Group,20200728,grant,"$911,851 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Chevy Chase Md LLC,Carlyle Group,20200728,grant,"$772,407 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Citrus Heights Ca LLC,Carlyle Group,20200728,grant,"$1,036,967 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Dallastown Pa LLC,Carlyle Group,20200728,grant,"$892,744 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Delray Beach Fl LLC,Carlyle Group,20200728,grant,"$681,438 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Denver Co LLC,Carlyle Group,20200728,grant,"$714,981 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Dunedin Fl LLC,Carlyle Group,20200728,grant,"$659,409 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Easton Pa LLC,Carlyle Group,20200728,grant,"$981,356 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Elk Grove Village Il LLC,Carlyle Group,20200728,grant,"$1,074,125 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Fountain Valley Ca LLC,Carlyle Group,20200728,grant,"$799,153 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Ft Myers Fl LLC,Carlyle Group,20200728,grant,"$625,447 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
"Manor Care Of Gig Harbor Wa, Association",Carlyle Group,20200728,grant,"$534,189 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Hemet Ca LLC,Carlyle Group,20200728,grant,"$874,254 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Hinsdale Il LLC,Carlyle Group,20200728,grant,"$1,225,665 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Homewood Il LLC,Carlyle Group,20200728,grant,"$668,401 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Huntingdon Valley Pa LLC,Carlyle Group,20200728,grant,"$576,636 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Jersey Shore Pa LLC,Carlyle Group,20200728,grant,"$541,513 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of King Of Prussia Pa LLC,Carlyle Group,20200728,grant,"$760,412 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Kingsford Mi LLC,Carlyle Group,20200728,grant,"$541,744 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Kingston Pa LLC,Carlyle Group,20200728,grant,"$759,999 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
"Manor Care Of Lacey Wa, Association",Carlyle Group,20200728,grant,"$750,046 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Lancaster Pa LLC,Carlyle Group,20200728,grant,"$768,776 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Laureldale Pa LLC,Carlyle Group,20200728,grant,"$885,865 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Lebanon Pa LLC,Carlyle Group,20200728,grant,"$719,976 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Libertyville Il LLC,Carlyle Group,20200728,grant,"$896,822 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
"Manor Care Of Lynnwood Wa, Association",Carlyle Group,20200728,grant,"$613,531 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Marietta Ga LLC,Carlyle Group,20200728,grant,"$863,716 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Mcmurray Pa LLC,Carlyle Group,20200728,grant,"$615,485 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Monroeville Pa LLC,Carlyle Group,20200728,grant,"$632,048 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Mountainside Nj LLC,Carlyle Group,20200728,grant,"$679,478 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Naples Fl LLC,Carlyle Group,20200728,grant,"$618,707 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Oak Lawn (East) Il LLC,Carlyle Group,20200728,grant,"$745,174 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Oak Lawn (West) Il LLC,Carlyle Group,20200728,grant,"$1,003,552 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Palm Desert Ca LLC,Carlyle Group,20200728,grant,"$894,627 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Palm Harbor Fl LLC,Carlyle Group,20200728,grant,"$956,123 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Palos Heights (West) Il LLC,Carlyle Group,20200728,grant,"$787,706 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Palos Heights Il LLC,Carlyle Group,20200728,grant,"$1,226,726 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Parma Oh LLC,Carlyle Group,20200728,grant,"$598,092 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Potomac Md LLC,Carlyle Group,20200728,grant,"$918,366 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Pottstown Pa LLC,Carlyle Group,20200728,grant,"$643,377 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Pottsville Pa LLC,Carlyle Group,20200728,grant,"$711,302 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
"Manor Care Of Salmon Creek Wa, Association",Carlyle Group,20200728,grant,"$781,406 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Silver Spring Md LLC,Carlyle Group,20200728,grant,"$705,243 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
Manor Care Of Sinking Spring Pa LLC,Carlyle Group,20200728,grant,"$939,550 ",$0 ,Health and Human Services Department,"Provider Relief Fund - General Distribution ($500,00 and up)",,https://data.cdc.gov/Administrative/HRSA-Provider-Relief-Fund-General-Allocation/kh8y-3es6/data,,Ohio,Toledo,,,,,,0,,publicly traded,CG,District of Columbia,USA,private equity (including portfolio companies),private equity (including portfolio companies),"1,775",0,"$10,415,449 ",,"$20,397,167 ",$0 ,"$4,282,538 ","$2,100,000 ",,"$16,053,580 ",$0 ,$0 ,yes,no,no,yes,yes,yes,,,,carlyle-group,carlyle-group
