Recipient Company,Parent Company,Award Date,Award Type,Grant Amount,Face Loan Amount,Awarding Agency,Program Name,Award Details,Data Source for Award,Facility Name,Facility State,Facility City,Facility Street Address,Facility Zip Code,Facility Congressional District,Facility NAICS Code,PPP Lender,Jobs Retained,Notes,Ownership Structure,Stock Ticker Symbol,Parent Headquarters State,Parent Headquarters Country,Parent Sector,Parent Industry,Parent Total Workforce at end of 2019,Parent Latest Workforce Size,Parent Employment-related Penalties Since 2010,Parent Federal Corporate Income Tax Rate,"Parent Total Federal, State, and Local Subsidies Since 2010",Parent Government-contracting-related Penalties Since 2010,Parent Environmental / Healthcare / Safety Penalties Since 2010,Parent Consumer Protection / Financial / Competition-related Penaties Since 2010,Parent Ratio of CEO Pay to that of Median Worker,CEO Pay,Median Worker Pay,Parent TARP Loans Received During Financial Crisis,Employment Issues,Tax/Subsidy Issues,Government Contracting Issues,Environment/Safety Issues,Consumer Protection Issues,CEO Compensation Issues,POGO Link,Just Capital Link,Follow The Money Link,Violation Tracker Link,Subsidy Tracker Link
SSM Health DePaul Hospital - St Louis,SSM Health,20200731,grant,"$23,774,126 ",$0 ,Health and Human Services Department,Provider Relief Fund COVID-19 High-Impact Payments,1st and 2nd Round Payments,https://data.cdc.gov/Administrative/Provider-Relief-Fund-COVID-19-High-Impact-Payments/b58h-s9zx,,Missouri,Bridgeton,,,,,,0,,non-profit,,Missouri,USA,healthcare services,hospitals,0,0,"$4,001,813 ",,$0 ,"$4,575,000 ","$107,777 ",$0 ,,$0 ,$0 ,$0 ,yes,no,yes,no,no,no,,,,ssm-health,
SSM Health St Marys Hospital - St Louis,SSM Health,20200731,grant,"$21,369,723 ",$0 ,Health and Human Services Department,Provider Relief Fund COVID-19 High-Impact Payments,1st and 2nd Round Payments,https://data.cdc.gov/Administrative/Provider-Relief-Fund-COVID-19-High-Impact-Payments/b58h-s9zx,,Missouri,Saint Louis,,,,,,0,,non-profit,,Missouri,USA,healthcare services,hospitals,0,0,"$4,001,813 ",,$0 ,"$4,575,000 ","$107,777 ",$0 ,,$0 ,$0 ,$0 ,yes,no,yes,no,no,no,,,,ssm-health,
St Joseph Mercy Ann Arbor Hospital,Trinity Health,20200731,grant,"$26,826,785 ",$0 ,Health and Human Services Department,Provider Relief Fund COVID-19 High-Impact Payments,1st and 2nd Round Payments,https://data.cdc.gov/Administrative/Provider-Relief-Fund-COVID-19-High-Impact-Payments/b58h-s9zx,,Michigan,Ypsilanti,,,,,,0,,non-profit,,Michigan,USA,healthcare services,hospitals,0,0,"$274,662,847 ",,$0 ,"$33,342,252 ","$230,709 ","$263,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,no,no,,,,trinity-health,
St Joseph Mercy Oakland Hospital,Trinity Health,20200731,grant,"$17,098,256 ",$0 ,Health and Human Services Department,Provider Relief Fund COVID-19 High-Impact Payments,1st and 2nd Round Payments,https://data.cdc.gov/Administrative/Provider-Relief-Fund-COVID-19-High-Impact-Payments/b58h-s9zx,,Michigan,Pontiac,,,,,,0,,non-profit,,Michigan,USA,healthcare services,hospitals,0,0,"$274,662,847 ",,$0 ,"$33,342,252 ","$230,709 ","$263,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,no,no,,,,trinity-health,
St Mary Mercy Livonia Hospital,Trinity Health,20200731,grant,"$32,684,700 ",$0 ,Health and Human Services Department,Provider Relief Fund COVID-19 High-Impact Payments,1st and 2nd Round Payments,https://data.cdc.gov/Administrative/Provider-Relief-Fund-COVID-19-High-Impact-Payments/b58h-s9zx,,Michigan,Livonia,,,,,,0,,non-profit,,Michigan,USA,healthcare services,hospitals,0,0,"$274,662,847 ",,$0 ,"$33,342,252 ","$230,709 ","$263,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,no,no,,,,trinity-health,
St Marys General Hospital,Prime Healthcare Services Inc.,20200731,grant,"$23,401,099 ",$0 ,Health and Human Services Department,Provider Relief Fund COVID-19 High-Impact Payments,1st and 2nd Round Payments,https://data.cdc.gov/Administrative/Provider-Relief-Fund-COVID-19-High-Impact-Payments/b58h-s9zx,,New Jersey,Passaic,,,,,,0,,privately held,,California,USA,healthcare services,hospitals,0,0,"$1,179,838 ",,"$749,658 ","$63,450,000 ","$24,358 ","$1,200,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,prime-healthcare-services-inc,prime-healthcare-services-inc
St Peters Hospital,Trinity Health,20200731,grant,"$13,575,704 ",$0 ,Health and Human Services Department,Provider Relief Fund COVID-19 High-Impact Payments,1st and 2nd Round Payments,https://data.cdc.gov/Administrative/Provider-Relief-Fund-COVID-19-High-Impact-Payments/b58h-s9zx,,New York,Albany,,,,,,0,,non-profit,,Michigan,USA,healthcare services,hospitals,0,0,"$274,662,847 ",,$0 ,"$33,342,252 ","$230,709 ","$263,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,no,no,,,,trinity-health,
St Vincent Hospital,Tenet Healthcare,20200731,grant,"$16,257,971 ",$0 ,Health and Human Services Department,Provider Relief Fund COVID-19 High-Impact Payments,1st and 2nd Round Payments,https://data.cdc.gov/Administrative/Provider-Relief-Fund-COVID-19-High-Impact-Payments/b58h-s9zx,,Massachusetts,Worcester,,,,,,0,,publicly traded,THC,Texas,USA,healthcare services,healthcare services,"113,600",0,"$42,488,717 ",-2.40%,"$17,272,256 ","$605,260,000 ","$307,200 ","$120,000 ",452 to 1,"$24,288,660 ","$53,714 ",$0 ,yes,yes,yes,no,no,yes,,,https://www.followthemoney.org/entity-details?eid=2572,tenet-healthcare,tenet-healthcare
Staten Island University Hospital - South Campus,Northwell Health,20200731,grant,"$91,357,434 ",$0 ,Health and Human Services Department,Provider Relief Fund COVID-19 High-Impact Payments,1st Round Payment,https://data.cdc.gov/Administrative/Provider-Relief-Fund-COVID-19-High-Impact-Payments/b58h-s9zx,,New York,Staten Island,,,,,,0,,non-profit,,New York,USA,healthcare services,hospitals,0,0,$0 ,,$0 ,"$32,000,000 ","$36,628 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,northwell-health,
Sumner Regional Medical Center,LifePoint Health,20200731,grant,"$10,625,768 ",$0 ,Health and Human Services Department,Provider Relief Fund COVID-19 High-Impact Payments,1st Round Payment,https://data.cdc.gov/Administrative/Provider-Relief-Fund-COVID-19-High-Impact-Payments/b58h-s9zx,,Tennessee,Gallatin,,,,,,0,,privately held,,Tennessee,USA,healthcare services,for-profit hospitals,0,0,$0 ,,$0 ,"$7,238,358 ","$73,250 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,lifepoint-health,
Swedish Medical Center - Ballard Campus,Providence St. Joseph Health,20200731,grant,"$15,732,890 ",$0 ,Health and Human Services Department,Provider Relief Fund COVID-19 High-Impact Payments,1st Round Payment,https://data.cdc.gov/Administrative/Provider-Relief-Fund-COVID-19-High-Impact-Payments/b58h-s9zx,,Washington,Seattle,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
Swedish Medical Center - Issaquah Campus,Providence St. Joseph Health,20200731,grant,"$8,654,525 ",$0 ,Health and Human Services Department,Provider Relief Fund COVID-19 High-Impact Payments,1st Round Payment,https://data.cdc.gov/Administrative/Provider-Relief-Fund-COVID-19-High-Impact-Payments/b58h-s9zx,,Washington,Issaquah,,,,,,0,,non-profit,,Washington,USA,healthcare services,hospitals,0,0,"$354,254,438 ",,$0 ,"$5,600,000 ","$128,986 ","$3,579,500 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,providence-st-joseph-health,
Temple University Hospital,Temple University Health System,20200731,grant,"$91,627,737 ",$0 ,Health and Human Services Department,Provider Relief Fund COVID-19 High-Impact Payments,1st and 2nd Round Payments,https://data.cdc.gov/Administrative/Provider-Relief-Fund-COVID-19-High-Impact-Payments/b58h-s9zx,,Pennsylvania,Philadelphia,,,,,,0,,non-profit,,Pennsylvania,USA,healthcare services,hospitals,0,0,$0 ,,$0 ,"$1,188,574 ",$0 ,$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,temple-university-health-system,
The Medical Center Navicent Health (FKA Medical Center of Central Georgia),Atrium Health,20200731,grant,"$21,403,754 ",$0 ,Health and Human Services Department,Provider Relief Fund COVID-19 High-Impact Payments,1st Round Payment,https://data.cdc.gov/Administrative/Provider-Relief-Fund-COVID-19-High-Impact-Payments/b58h-s9zx,,Georgia,Macon,,,,,,0,,non-profit,,North Carolina,USA,healthcare services,hospitals,0,0,"$70,508 ",,$0 ,"$33,149,742 ","$55,000 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,atrium-health,
The Medical Center of Aurora - Main Campus,HCA Healthcare,20200731,grant,"$24,119,702 ",$0 ,Health and Human Services Department,Provider Relief Fund COVID-19 High-Impact Payments,1st and 2nd Round Payments,https://data.cdc.gov/Administrative/Provider-Relief-Fund-COVID-19-High-Impact-Payments/b58h-s9zx,,Colorado,Aurora,,,,,,0,,publicly traded,HCA,Tennessee,USA,healthcare services,hospitals,"280,000",0,"$145,029 ",16.90%,"$81,031,870 ","$45,045,842 ","$196,572 ","$8,600,000 ",478 to 1,"$26,788,251 ","$56,012 ",$0 ,no,no,yes,no,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,,hca-healthcare,hca-holdings
The Valley Hospital (AKA Valley Health System),Valley Health System (NJ),20200731,grant,"$59,845,733 ",$0 ,Health and Human Services Department,Provider Relief Fund COVID-19 High-Impact Payments,1st and 2nd Round Payments,https://data.cdc.gov/Administrative/Provider-Relief-Fund-COVID-19-High-Impact-Payments/b58h-s9zx,,New Jersey,Ridgewood,,,,,,0,,non-profit,,New Jersey,USA,healthcare services,hospitals,0,0,$0 ,,$0 ,"$2,200,000 ",$0 ,$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,valley-health-system-nj,
Tulane Medical Center,HCA Healthcare,20200731,grant,"$26,431,711 ",$0 ,Health and Human Services Department,Provider Relief Fund COVID-19 High-Impact Payments,1st Round Payment,https://data.cdc.gov/Administrative/Provider-Relief-Fund-COVID-19-High-Impact-Payments/b58h-s9zx,,Louisiana,New Orleans,,,,,,0,,publicly traded,HCA,Tennessee,USA,healthcare services,hospitals,"280,000",0,"$145,029 ",16.90%,"$81,031,870 ","$45,045,842 ","$196,572 ","$8,600,000 ",478 to 1,"$26,788,251 ","$56,012 ",$0 ,no,no,yes,no,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,,hca-healthcare,hca-holdings
UChicago Medicine Ingalls Memorial Hospital,UChicago Medicine,20200731,grant,"$25,108,150 ",$0 ,Health and Human Services Department,Provider Relief Fund COVID-19 High-Impact Payments,1st and 2nd Round Payments,https://data.cdc.gov/Administrative/Provider-Relief-Fund-COVID-19-High-Impact-Payments/b58h-s9zx,,Illinois,Harvey,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,$0 ,,$0 ,"$5,135,000 ","$353,671 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,uchicago-medicine,
UChicago Medicine Mitchell Hospital,UChicago Medicine,20200731,grant,"$36,065,915 ",$0 ,Health and Human Services Department,Provider Relief Fund COVID-19 High-Impact Payments,1st Round Payment,https://data.cdc.gov/Administrative/Provider-Relief-Fund-COVID-19-High-Impact-Payments/b58h-s9zx,,Illinois,Chicago,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,$0 ,,$0 ,"$5,135,000 ","$353,671 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,uchicago-medicine,
WellStar Atlanta Medical Center (FKA Atlanta Medical Center),WellStar Health System,20200731,grant,"$12,759,475 ",$0 ,Health and Human Services Department,Provider Relief Fund COVID-19 High-Impact Payments,1st Round Payment,https://data.cdc.gov/Administrative/Provider-Relief-Fund-COVID-19-High-Impact-Payments/b58h-s9zx,,Georgia,Atlanta,,,,,,0,,non-profit,,Georgia,USA,healthcare services,hospitals,0,0,$0 ,,$0 ,"$2,738,000 ","$74,276 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,wellstar-health-system,
WellStar Cobb Hospital,WellStar Health System,20200731,grant,"$20,822,369 ",$0 ,Health and Human Services Department,Provider Relief Fund COVID-19 High-Impact Payments,1st and 2nd Round Payments,https://data.cdc.gov/Administrative/Provider-Relief-Fund-COVID-19-High-Impact-Payments/b58h-s9zx,,Georgia,Austell,,,,,,0,,non-profit,,Georgia,USA,healthcare services,hospitals,0,0,$0 ,,$0 ,"$2,738,000 ","$74,276 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,wellstar-health-system,
WellStar Kennestone Hospital,WellStar Health System,20200731,grant,"$39,902,453 ",$0 ,Health and Human Services Department,Provider Relief Fund COVID-19 High-Impact Payments,1st and 2nd Round Payments,https://data.cdc.gov/Administrative/Provider-Relief-Fund-COVID-19-High-Impact-Payments/b58h-s9zx,,Georgia,Marietta,,,,,,0,,non-profit,,Georgia,USA,healthcare services,hospitals,0,0,$0 ,,$0 ,"$2,738,000 ","$74,276 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,wellstar-health-system,
Westchester Medical Center,Westchester Medical Center,20200731,grant,"$95,880,763 ",$0 ,Health and Human Services Department,Provider Relief Fund COVID-19 High-Impact Payments,1st and 2nd Round Payments,https://data.cdc.gov/Administrative/Provider-Relief-Fund-COVID-19-High-Impact-Payments/b58h-s9zx,,New York,Valhalla,,,,,,0,,non-profit,,New York,USA,healthcare services,hospitals,0,0,$0 ,,$0 ,"$7,000,000 ",$0 ,"$18,800,000 ",,$0 ,$0 ,$0 ,no,no,yes,no,yes,no,,,,westchester-medical-center,
KBIA-FM,University of Missouri,20200416,grant,"$112,136 ",$0 ,Corporation for Public Broadcasting,Public Radio and Television CARES Act Stabilization Funding,Radio,https://www.cpb.org/files/aboutcpb/financials/funding/FY-2020-CARES-Act-Stabilization-Funding.pdf,KBIA-FM,Missouri,Columbia,,,,,,0,,non-profit,,Missouri,USA,miscellaneous services,university,0,0,$0 ,,$0 ,"$2,200,000 ","$65,115 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,university-of-missouri,
KCUR-FM,University of Missouri,20200416,grant,"$75,000 ",$0 ,Corporation for Public Broadcasting,Public Radio and Television CARES Act Stabilization Funding,Radio,https://www.cpb.org/files/aboutcpb/financials/funding/FY-2020-CARES-Act-Stabilization-Funding.pdf,KCUR-FM,Missouri,Kansas City,,,,,,0,,non-profit,,Missouri,USA,miscellaneous services,university,0,0,$0 ,,$0 ,"$2,200,000 ","$65,115 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,university-of-missouri,
KTEP-FM,University of Texas,20200416,grant,"$112,136 ",$0 ,Corporation for Public Broadcasting,Public Radio and Television CARES Act Stabilization Funding,Radio,https://www.cpb.org/files/aboutcpb/financials/funding/FY-2020-CARES-Act-Stabilization-Funding.pdf,KTEP-FM,Texas,El Paso,,,,,,0,,non-profit,,Texas,USA,healthcare services,healthcare services,0,0,"$1,162,153 ",,$0 ,"$1,400,000 ","$49,500 ","$4,348,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,university-of-texas,
KUT -FM,University of Texas,20200416,grant,"$75,000 ",$0 ,Corporation for Public Broadcasting,Public Radio and Television CARES Act Stabilization Funding,Radio,https://www.cpb.org/files/aboutcpb/financials/funding/FY-2020-CARES-Act-Stabilization-Funding.pdf,KUT -FM,Texas,Austin,,,,,,0,,non-profit,,Texas,USA,healthcare services,healthcare services,0,0,"$1,162,153 ",,$0 ,"$1,400,000 ","$49,500 ","$4,348,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,yes,no,,,,university-of-texas,
KWMU-FM,University of Missouri,20200416,grant,"$75,000 ",$0 ,Corporation for Public Broadcasting,Public Radio and Television CARES Act Stabilization Funding,Radio,https://www.cpb.org/files/aboutcpb/financials/funding/FY-2020-CARES-Act-Stabilization-Funding.pdf,KWMU-FM,Missouri,St. Louis,,,,,,0,,non-profit,,Missouri,USA,miscellaneous services,university,0,0,$0 ,,$0 ,"$2,200,000 ","$65,115 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,university-of-missouri,
WRTI-FM,Temple University,20200416,grant,"$75,000 ",$0 ,Corporation for Public Broadcasting,Public Radio and Television CARES Act Stabilization Funding,Radio,https://www.cpb.org/files/aboutcpb/financials/funding/FY-2020-CARES-Act-Stabilization-Funding.pdf,WRTI-FM,Pennsylvania,Philadelphia,,,,,,0,,non-profit,,Pennsylvania,USA,miscellaneous services,university,0,0,$0 ,,$0 ,"$1,188,574 ",$0 ,$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,,
WRTU-FM,University Of Puerto Rico,20200416,grant,"$112,136 ",$0 ,Corporation for Public Broadcasting,Public Radio and Television CARES Act Stabilization Funding,Radio,https://www.cpb.org/files/aboutcpb/financials/funding/FY-2020-CARES-Act-Stabilization-Funding.pdf,WRTU-FM,Puerto Rico,San Juan,,,,,,0,,non-profit,,Puerto Rico,USA,miscellaneous services,university,0,0,$0 ,,$0 ,"$1,772,790 ",$0 ,$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,,
Boston Medical Center Corporation,Boston Medical Center,20200430,grant,"$26,278 ",$0 ,Health Resources & Services Administration,Ryan White HIV/AIDS Program CARES Act Funding,Part D Recipients,https://hab.hrsa.gov/coronavirus/cares-FY2020-awards/part-d,,Massachusetts,Boston,,,,,,0,,non-profit,,Massachusetts,USA,healthcare services,hospitals,0,0,$0 ,,$0 ,"$1,100,000 ","$313,246 ","$100,000 ",,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,boston-medical-center,
"Christiana Care Health Services, Inc.",ChristianaCare,20200430,grant,"$29,880 ",$0 ,Health Resources & Services Administration,Ryan White HIV/AIDS Program CARES Act Funding,Part D Recipients,https://hab.hrsa.gov/coronavirus/cares-FY2020-awards/part-d,,Delaware,Wilmington,,,,,,0,,non-profit,,Delaware,USA,healthcare services,hospitals,0,0,$0 ,,$0 ,"$2,500,000 ",$0 ,$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,christianacare,
"Christiana Care Health Services, Inc.",ChristianaCare,20200430,grant,"$119,948 ",$0 ,Health Resources & Services Administration,Ryan White HIV/AIDS Program CARES Act Funding,Part C Recipients,https://hab.hrsa.gov/coronavirus/cares-FY2020-awards/part-c,,Delaware,Wilmington,,,,,,0,,non-profit,,Delaware,USA,healthcare services,hospitals,0,0,$0 ,,$0 ,"$2,500,000 ",$0 ,$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,christianacare,
"Cooper Health System, The",Cooper Health,20200430,grant,"$108,405 ",$0 ,Health Resources & Services Administration,Ryan White HIV/AIDS Program CARES Act Funding,Part C Recipients,https://hab.hrsa.gov/coronavirus/cares-FY2020-awards/part-c,,New Jersey,Camden,,,,,,0,,non-profit,,New Jersey,USA,healthcare services,hospitals,0,0,$0 ,,$0 ,"$13,700,000 ","$55,000 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,cooper-health,
Dignity Health,CommonSpirit Health,20200430,grant,"$115,619 ",$0 ,Health Resources & Services Administration,Ryan White HIV/AIDS Program CARES Act Funding,Part C Recipients,https://hab.hrsa.gov/coronavirus/cares-FY2020-awards/part-c,,California,San Francisco,,,,,,0,,non-profit,,Illinois,USA,healthcare services,hospitals,0,0,"$753,351 ",,$0 ,"$80,763,985 ","$245,505 ","$5,000 ",,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,commonspirit-health,
Emory University,Emory Healthcare,20200430,grant,"$108,886 ",$0 ,Health Resources & Services Administration,Ryan White HIV/AIDS Program CARES Act Funding,Part C Recipients,https://hab.hrsa.gov/coronavirus/cares-FY2020-awards/part-c,,Georgia,Atlanta,,,,,,0,,non-profit,,Georgia,USA,healthcare services,hospitals,0,0,"$15,000 ",,$0 ,"$3,900,000 ","$57,000 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,emory-healthcare,
Grady Memorial Hospital Corporation,Grady Health System,20200430,grant,"$55,287 ",$0 ,Health Resources & Services Administration,Ryan White HIV/AIDS Program CARES Act Funding,Part D Recipients,https://hab.hrsa.gov/coronavirus/cares-FY2020-awards/part-d,,Georgia,Atlanta,,,,,,0,,non-profit,,Georgia,USA,healthcare services,healthcare services,0,0,$0 ,,$0 ,"$2,950,000 ","$40,000 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,grady-health-system,
"Lancaster General Hospital, The",Penn Medicine,20200430,grant,"$89,500 ",$0 ,Health Resources & Services Administration,Ryan White HIV/AIDS Program CARES Act Funding,Part C Recipients,https://hab.hrsa.gov/coronavirus/cares-FY2020-awards/part-c,,Pennsylvania,Lancaster,,,,,,0,,non-profit,,Pennsylvania,USA,healthcare services,hospitals,0,0,$0 ,,$0 ,"$1,195,787 ","$10,593 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,penn-medicine,
"Medstar Health Research Institute, Inc.",MedStar Health,20200430,grant,"$25,905 ",$0 ,Health Resources & Services Administration,Ryan White HIV/AIDS Program CARES Act Funding,Part D Recipients,https://hab.hrsa.gov/coronavirus/cares-FY2020-awards/part-d,,Maryland,Hyattsville,,,,,,0,,non-profit,,Maryland,USA,healthcare services,hospitals,0,0,"$795,000 ",,$0 ,"$41,007,012 ","$321,675 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,medstar-health,
"Medstar Health Research Institute, Inc.",MedStar Health,20200430,grant,"$88,125 ",$0 ,Health Resources & Services Administration,Ryan White HIV/AIDS Program CARES Act Funding,Part C Recipients,https://hab.hrsa.gov/coronavirus/cares-FY2020-awards/part-c,,Maryland,Hyattsville,,,,,,0,,non-profit,,Maryland,USA,healthcare services,hospitals,0,0,"$795,000 ",,$0 ,"$41,007,012 ","$321,675 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,medstar-health,
Mount Sinai Hospital,Mount Sinai Medical Center (NY),20200430,grant,"$26,906 ",$0 ,Health Resources & Services Administration,Ryan White HIV/AIDS Program CARES Act Funding,Part D Recipients,https://hab.hrsa.gov/coronavirus/cares-FY2020-awards/part-d,,New York,New York,,,,,,0,,non-profit,,New York,USA,healthcare services,hospitals,0,0,"$303,645 ",,$0 ,"$18,931,355 ","$69,135 ","$387,200 ",,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,mount-sinai-medical-center-ny,
Mount Sinai Hospital,Mount Sinai Medical Center (NY),20200430,grant,"$115,138 ",$0 ,Health Resources & Services Administration,Ryan White HIV/AIDS Program CARES Act Funding,Part C Recipients,https://hab.hrsa.gov/coronavirus/cares-FY2020-awards/part-c,,New York,New York,,,,,,0,,non-profit,,New York,USA,healthcare services,hospitals,0,0,"$303,645 ",,$0 ,"$18,931,355 ","$69,135 ","$387,200 ",,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,mount-sinai-medical-center-ny,
"New York And Presbyterian Hospital, The",NewYork-Presbyterian,20200430,grant,"$27,898 ",$0 ,Health Resources & Services Administration,Ryan White HIV/AIDS Program CARES Act Funding,Part D Recipients,https://hab.hrsa.gov/coronavirus/cares-FY2020-awards/part-d,,New York,New York,,,,,,0,,non-profit,,New York,USA,healthcare services,hospitals,0,0,"$30,801 ",,$0 ,"$17,500,000 ","$261,400 ","$5,500,000 ",,$0 ,$0 ,$0 ,no,no,yes,no,yes,no,,,,newyork-presbyterian,
North Shore University Hospital,Northwell Health,20200430,grant,"$50,501 ",$0 ,Health Resources & Services Administration,Ryan White HIV/AIDS Program CARES Act Funding,Part D Recipients,https://hab.hrsa.gov/coronavirus/cares-FY2020-awards/part-d,,New York,Manhasset,,,,,,0,,non-profit,,New York,USA,healthcare services,hospitals,0,0,$0 ,,$0 ,"$32,000,000 ","$36,628 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,northwell-health,
"Our Lady Of The Lake Hospital, Inc.",Franciscan Missionaries of Our Lady Health Systems,20200430,grant,"$42,834 ",$0 ,Health Resources & Services Administration,Ryan White HIV/AIDS Program CARES Act Funding,Part D Recipients,https://hab.hrsa.gov/coronavirus/cares-FY2020-awards/part-d,,Louisiana,Baton Rouge,,,,,,0,,non-profit,,Louisiana,USA,healthcare services,hospitals,0,0,"$125,000,000 ",,$0 ,"$2,000,000 ",$0 ,$0 ,,$0 ,$0 ,$0 ,yes,no,yes,no,no,no,,,,franciscan-missionaries-of-our-lady-heal,
St Francis Medical Center,Trinity Health,20200430,grant,"$51,000 ",$0 ,Health Resources & Services Administration,Ryan White HIV/AIDS Program CARES Act Funding,Part C Recipients,https://hab.hrsa.gov/coronavirus/cares-FY2020-awards/part-c,,New Jersey,Trenton,,,,,,0,,non-profit,,Michigan,USA,healthcare services,hospitals,0,0,"$274,662,847 ",,$0 ,"$33,342,252 ","$230,709 ","$263,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,no,no,,,,trinity-health,
St Luke'S-Roosevelt Hospital Center,Mount Sinai Medical Center (NY),20200430,grant,"$65,062 ",$0 ,Health Resources & Services Administration,Ryan White HIV/AIDS Program CARES Act Funding,Part D Recipients,https://hab.hrsa.gov/coronavirus/cares-FY2020-awards/part-d,,New York,New York,,,,,,0,,non-profit,,New York,USA,healthcare services,hospitals,0,0,"$303,645 ",,$0 ,"$18,931,355 ","$69,135 ","$387,200 ",,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,mount-sinai-medical-center-ny,
St Luke'S-Roosevelt Hospital Center,Mount Sinai Medical Center (NY),20200430,grant,"$137,263 ",$0 ,Health Resources & Services Administration,Ryan White HIV/AIDS Program CARES Act Funding,Part C Recipients,https://hab.hrsa.gov/coronavirus/cares-FY2020-awards/part-c,,New York,New York,,,,,,0,,non-profit,,New York,USA,healthcare services,hospitals,0,0,"$303,645 ",,$0 ,"$18,931,355 ","$69,135 ","$387,200 ",,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,mount-sinai-medical-center-ny,
The Miriam Hospital,Lifespan Corporation,20200430,grant,"$120,910 ",$0 ,Health Resources & Services Administration,Ryan White HIV/AIDS Program CARES Act Funding,Part C Recipients,https://hab.hrsa.gov/coronavirus/cares-FY2020-awards/part-c,,Rhode Island,Providence,,,,,,0,,non-profit,,Rhode Island,USA,healthcare services,hospitals,0,0,$0 ,,$0 ,"$5,300,000 ","$22,760 ",$0 ,,$0 ,$0 ,$0 ,no,no,yes,no,no,no,,,,lifespan-corporation,
Trinity Health Corporation,Trinity Health,20200430,grant,"$108,405 ",$0 ,Health Resources & Services Administration,Ryan White HIV/AIDS Program CARES Act Funding,Part C Recipients,https://hab.hrsa.gov/coronavirus/cares-FY2020-awards/part-c,,Michigan,Grand Rapids,,,,,,0,,non-profit,,Michigan,USA,healthcare services,hospitals,0,0,"$274,662,847 ",,$0 ,"$33,342,252 ","$230,709 ","$263,000 ",,$0 ,$0 ,$0 ,yes,no,yes,no,no,no,,,,trinity-health,
