Recipient Company,Parent Company,Award Date,Award Type,Grant Amount,Face Loan Amount,Awarding Agency,Program Name,Award Details,Data Source for Award,Facility Name,Facility State,Facility City,Facility Street Address,Facility Zip Code,Facility Congressional District,Facility NAICS Code,PPP Lender,Jobs Retained,Notes,Ownership Structure,Stock Ticker Symbol,Parent Headquarters State,Parent Headquarters Country,Parent Sector,Parent Industry,Parent Total Workforce at end of 2019,Parent Latest Workforce Size,Parent Employment-related Penalties Since 2010,Parent Federal Corporate Income Tax Rate,"Parent Total Federal, State, and Local Subsidies Since 2010",Parent Government-contracting-related Penalties Since 2010,Parent Environmental / Healthcare / Safety Penalties Since 2010,Parent Consumer Protection / Financial / Competition-related Penaties Since 2010,Parent Ratio of CEO Pay to that of Median Worker,CEO Pay,Median Worker Pay,Parent TARP Loans Received During Financial Crisis,Employment Issues,Tax/Subsidy Issues,Government Contracting Issues,Environment/Safety Issues,Consumer Protection Issues,CEO Compensation Issues,POGO Link,Just Capital Link,Follow The Money Link,Violation Tracker Link,Subsidy Tracker Link
Fiserv Inc,Fiserv,20200628,loan,$0 ,"$4,412,613 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,FISV,Wisconsin,USA,business services,business services,"44,000",0,"$144,812 ",13%,"$27,224,025 ",$0 ,"$59,951 ","$40,223,336 ",423 to 1,"$27,633,556 ","$65,254 ",$0 ,no,no,no,no,yes,yes,,,https://www.followthemoney.org/entity-details?eid=12158100,fiserv,fiserv
Florida Power & Light Co,NextEra Energy,20200628,loan,$0 ,"$5,506,758 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,NEE,Florida,USA,utilities and power generation,utilities,"8,900",0,"$1,367,111 ",0.40%,"$2,534,475,009 ",$0 ,"$2,793,759 ","$6,800,000 ",168 to 1,"$21,877,597 ","$129,735 ",$0 ,yes,yes,no,yes,yes,yes,,,https://www.followthemoney.org/entity-details?eid=1039,nextera-energy,nextera-energy
General Electric Co,General Electric,20200628,loan,$0 ,"$2,145,855 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,GE,Massachusetts,USA,diversified,diversified,"205,000",0,"$24,423,123 ",,"$1,456,258,086 ","$41,830,180 ","$34,224,489 ","$1,630,749,248 ",486 to 1,"$24,553,788 ","$50,471 ",$0 ,yes,yes,yes,yes,yes,yes,http://www.contractormisconduct.org/contractors/27/general-electric,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=1084,general-electric,general-electric
General Electric Co,General Electric,20200628,loan,$0 ,"$5,257,425 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,GE,Massachusetts,USA,diversified,diversified,"205,000",0,"$24,423,123 ",,"$1,456,258,086 ","$41,830,180 ","$34,224,489 ","$1,630,749,248 ",486 to 1,"$24,553,788 ","$50,471 ",$0 ,yes,yes,yes,yes,yes,yes,http://www.contractormisconduct.org/contractors/27/general-electric,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=1084,general-electric,general-electric
General Motors Finl Co,General Motors,20200628,loan,$0 ,"$2,156,573 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,GM,Michigan,USA,motor vehicles,motor vehicles,"164,000",0,"$47,361 ",-2.40%,"$2,491,137,326 ",$0 ,"$1,074,217,678 ","$8,375,800 ",203 to 1,"$21,630,867 ","$106,715 ",$0 ,no,yes,no,yes,yes,yes,http://www.contractormisconduct.org/contractors/83/general-motors-corp,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=1087,general-motors,general-motors
Home Depot Inc,Home Depot,20200628,loan,$0 ,"$2,613,999 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,HD,Georgia,USA,retailing,retail-home improvement,"415,000",0,"$8,491,195 ",19.40%,"$18,573,968 ","$2,000,000 ","$30,057,976 ","$5,800,000 ",481 to 1,"$10,889,833 ","$22,652 ",$0 ,yes,no,yes,yes,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=1261,home-depot,home-depot
Honeywell International,Honeywell International,20200628,loan,$0 ,"$3,072,735 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,HON,North Carolina,USA,diversified,diversified,"113,000",0,"$31,778,765 ",-2.50%,"$345,396,164 ","$4,000,000 ","$95,141,984 ","$2,950,000 ",295 to 1,"$20,525,104 ","$69,513 ",$0 ,yes,yes,yes,yes,yes,yes,http://www.contractormisconduct.org/contractors/30/honeywell-international-inc,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=1265,honeywell-international,honeywell-international
Humana Inc,Humana,20200628,loan,$0 ,"$4,052,405 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,HUM,Kentucky,USA,healthcare services,insurance; managed care,"46,000",0,"$3,353,923 ",6.90%,"$370,033 ",$0 ,"$5,228,042 ","$8,160,231 ",227 to 1,"$16,726,455 ","$73,669 ",$0 ,yes,yes,no,yes,yes,yes,http://www.contractormisconduct.org/contractors/31/humana,,https://www.followthemoney.org/entity-details?eid=1277,humana,humana
IBM Corp,IBM Corp.,20200628,loan,$0 ,"$3,143,853 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,IBM,New York,USA,information technology,information technology,"352,600",0,"$11,361,379 ",-68.40%,"$695,036,000 ","$14,800,000 ","$36,814 ","$10,000,000 ",354 to 1,"$20,160,865 ","$56,896 ",$0 ,yes,yes,yes,no,yes,yes,http://www.contractormisconduct.org/contractors/32/ibm-corporation,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=13037,ibm-corp,ibm-corp
IBM Corp,IBM Corp.,20200628,loan,$0 ,"$4,341,840 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,IBM,New York,USA,information technology,information technology,"352,600",0,"$11,361,379 ",-68.40%,"$695,036,000 ","$14,800,000 ","$36,814 ","$10,000,000 ",354 to 1,"$20,160,865 ","$56,896 ",$0 ,yes,yes,yes,no,yes,yes,http://www.contractormisconduct.org/contractors/32/ibm-corporation,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=13037,ibm-corp,ibm-corp
IBM Credit LLC,IBM Corp.,20200628,loan,$0 ,"$3,145,890 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,IBM,New York,USA,information technology,information technology,"352,600",0,"$11,361,379 ",-68.40%,"$695,036,000 ","$14,800,000 ","$36,814 ","$10,000,000 ",354 to 1,"$20,160,865 ","$56,896 ",$0 ,yes,yes,yes,no,yes,yes,http://www.contractormisconduct.org/contractors/32/ibm-corporation,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=13037,ibm-corp,ibm-corp
Intercontinentalexchange,IntercontinentalExchange Group,20200628,loan,$0 ,"$4,461,760 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,ICE,Georgia,USA,financial services,financial services,"5,989",0,$0 ,11.10%,"$1,048,128 ",$0 ,$0 ,"$26,500,000 ",98 to 1,"$14,408,908 ","$146,693 ",$0 ,no,no,no,no,yes,no,,,,intercontinentalexchange-group,intercontinentalexchange-group
Lowe's Cos Inc,Lowe's,20200628,loan,$0 ,"$2,616,567 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,LOW,North Carolina,USA,retailing,retail-home improvement,"320,000",0,"$33,432,549 ",24%,"$107,592,310 ",$0 ,"$19,372,313 ","$2,040,000 ",511 to 1,"$11,621,369 ","$22,748 ",$0 ,yes,yes,no,yes,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=2711819,lowes,lowes
Lowe's Cos Inc,Lowe's,20200628,loan,$0 ,"$2,875,531 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,LOW,North Carolina,USA,retailing,retail-home improvement,"320,000",0,"$33,432,549 ",24%,"$107,592,310 ",$0 ,"$19,372,313 ","$2,040,000 ",511 to 1,"$11,621,369 ","$22,748 ",$0 ,yes,yes,no,yes,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=2711819,lowes,lowes
Marathon Petroleum Corp,Marathon Petroleum,20200628,loan,$0 ,"$2,714,750 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,MPC,Ohio,USA,oil and gas,oil & gas,"60,910",0,"$28,177,296 ",15.70%,"$317,885,815 ",$0 ,"$854,995,314 ","$22,511,655 ",877 to 1,"$24,129,164 ","$27,507 ",$0 ,yes,yes,no,yes,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=1625,marathon-petroleum,marathon-petroleum
Marathon Petroleum Corp,Marathon Petroleum,20200628,loan,$0 ,"$2,828,497 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,MPC,Ohio,USA,oil and gas,oil & gas,"60,910",0,"$28,177,296 ",15.70%,"$317,885,815 ",$0 ,"$854,995,314 ","$22,511,655 ",877 to 1,"$24,129,164 ","$27,507 ",$0 ,yes,yes,no,yes,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=1625,marathon-petroleum,marathon-petroleum
Marriott International,Marriott International,20200628,loan,$0 ,"$2,034,710 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,MAR,Maryland,USA,hotels,hotels,"174,000",0,"$10,667,985 ",13.90%,"$196,997,679 ",$0 ,"$630,921 ","$1,268,000 ",346 to 1,"$13,435,887 ","$38,878 ",$0 ,yes,yes,no,no,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=1639,marriott-international,marriott-international
Marriott International,Marriott International,20200628,loan,$0 ,"$3,382,088 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,MAR,Maryland,USA,hotels,hotels,"174,000",0,"$10,667,985 ",13.90%,"$196,997,679 ",$0 ,"$630,921 ","$1,268,000 ",346 to 1,"$13,435,887 ","$38,878 ",$0 ,yes,yes,no,no,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=1639,marriott-international,marriott-international
Mastercard Inc,MasterCard,20200628,loan,$0 ,"$2,227,225 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,MA,New York,USA,financial services,financial services,"18,600",0,$0 ,18.20%,"$12,808,056 ",$0 ,$0 ,"$14,125,000 ",168 to 1,"$23,249,977 ","$138,142 ",$0 ,no,no,no,no,yes,yes,,,https://www.followthemoney.org/entity-details?eid=1651,mastercard,mastercard
Mastercard Inc,MasterCard,20200628,loan,$0 ,"$3,203,607 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,MA,New York,USA,financial services,financial services,"18,600",0,$0 ,18.20%,"$12,808,056 ",$0 ,$0 ,"$14,125,000 ",168 to 1,"$23,249,977 ","$138,142 ",$0 ,no,no,no,no,yes,yes,,,https://www.followthemoney.org/entity-details?eid=1651,mastercard,mastercard
Medtronic Inc,Medtronic,20200628,loan,$0 ,"$2,110,095 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,MDT,,Ireland,medical equipment and supplies,medical devices,"90,000",0,"$3,702,834 ",,"$18,293,366 ","$48,837,947 ","$30,021,755 ","$23,827,000 ",240 to 1,"$17,796,325 ","$74,206 ",$0 ,yes,no,yes,yes,yes,yes,,,,medtronic,medtronic
Medtronic Inc,Medtronic,20200628,loan,$0 ,"$4,548,407 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,MDT,,Ireland,medical equipment and supplies,medical devices,"90,000",0,"$3,702,834 ",,"$18,293,366 ","$48,837,947 ","$30,021,755 ","$23,827,000 ",240 to 1,"$17,796,325 ","$74,206 ",$0 ,yes,no,yes,yes,yes,yes,,,,medtronic,medtronic
Microsoft Corp,Microsoft,20200628,loan,$0 ,"$3,127,610 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,MSFT,Washington,USA,information technology,software,"144,000",0,"$5,855,841 ",31.20%,"$524,331,111 ",$0 ,$0 ,"$95,316,945 ",249 to 1,"$42,910,215 ","$172,512 ",$0 ,yes,yes,no,no,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=1725,microsoft,microsoft
Microsoft Corp,Microsoft,20200628,loan,$0 ,"$5,727,747 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,MSFT,Washington,USA,information technology,software,"144,000",0,"$5,855,841 ",31.20%,"$524,331,111 ",$0 ,$0 ,"$95,316,945 ",249 to 1,"$42,910,215 ","$172,512 ",$0 ,yes,yes,no,no,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=1725,microsoft,microsoft
Paccar Financial Corp,Paccar,20200628,loan,$0 ,"$2,095,960 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,PCAR,Washington,USA,motor vehicles,motor vehicles,"27,000",0,"$71,713 ",16%,"$43,730,651 ",$0 ,"$45,301 ","$1,934,325 ",94 to 1,"$7,430,608 ","$79,282 ",$0 ,no,no,no,no,yes,no,,,https://www.followthemoney.org/entity-details?eid=2509936,paccar,paccar
Paccar Financial Corp,Paccar,20200628,loan,$0 ,"$2,660,050 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,PCAR,Washington,USA,motor vehicles,motor vehicles,"27,000",0,"$71,713 ",16%,"$43,730,651 ",$0 ,"$45,301 ","$1,934,325 ",94 to 1,"$7,430,608 ","$79,282 ",$0 ,no,no,no,no,yes,no,,,https://www.followthemoney.org/entity-details?eid=2509936,paccar,paccar
Paypal Holdings Inc,PayPal Holdings,20200628,loan,$0 ,"$3,201,220 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,PYPL,California,USA,financial services,online payments,"23,200",0,$0 ,,"$7,298,882 ",$0 ,$0 ,"$32,847,800 ",367 to 1,"$25,825,473 ","$70,405 ",$0 ,no,no,no,no,yes,yes,,,,paypal-holdings,paypal-holdings
Pfizer Inc,Pfizer,20200628,loan,$0 ,"$1,091,306 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,PFE,New York,USA,pharmaceuticals,pharmaceuticals,"88,300",0,"$2,400,000 ",,"$59,566,178 ","$987,601,892 ","$654,800,086 ","$61,891,568 ",181 to 1,"$17,928,963 ","$98,972 ",$0 ,yes,no,yes,yes,yes,yes,http://www.contractormisconduct.org/contractors/188/pfizer-inc,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=2034,pfizer,pfizer
Pfizer Inc,Pfizer,20200628,loan,$0 ,"$4,367,451 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,PFE,New York,USA,pharmaceuticals,pharmaceuticals,"88,300",0,"$2,400,000 ",,"$59,566,178 ","$987,601,892 ","$654,800,086 ","$61,891,568 ",181 to 1,"$17,928,963 ","$98,972 ",$0 ,yes,no,yes,yes,yes,yes,http://www.contractormisconduct.org/contractors/188/pfizer-inc,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=2034,pfizer,pfizer
Phillips 66,Phillips 66,20200628,loan,$0 ,"$3,227,510 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,PSX,Texas,USA,oil and gas,oil & gas,"14,500",0,"$5,765,804 ",13.50%,"$162,353,513 ",$0 ,"$61,820,503 ","$3,719,900 ",169 to 1,"$31,927,081 ","$188,738 ",$0 ,yes,yes,no,yes,yes,yes,,,https://www.followthemoney.org/entity-details?eid=3332535,phillips-66,phillips-66
Phillips 66 Partners Lp,Phillips 66,20200628,loan,$0 ,"$2,069,484 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,PSX,Texas,USA,oil and gas,oil & gas,"14,500",0,"$5,765,804 ",13.50%,"$162,353,513 ",$0 ,"$61,820,503 ","$3,719,900 ",169 to 1,"$31,927,081 ","$188,738 ",$0 ,yes,yes,no,yes,yes,yes,,,https://www.followthemoney.org/entity-details?eid=3332535,phillips-66,phillips-66
Southwest Airlines Co,Southwest Airlines,20200628,loan,$0 ,"$2,102,015 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,LUV,Texas,USA,airlines,airlines,"60,800",0,"$21,540,000 ",10.90%,"$440,000 ",$0 ,"$24,112,545 ","$3,000,000 ",86.6 to 1,"$8,771,124 ","$101,302 ",$0 ,yes,no,no,yes,yes,no,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=2434,southwest-airlines,southwest-airlines
Sysco Corporation,Sysco,20200628,loan,$0 ,"$5,452,704 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,SYY,Texas,USA,wholesalers,wholesalers-food products,"69,000",0,"$23,317,511 ",,"$24,157,262 ","$4,200,000 ","$455,373 ","$19,400,000 ",152 to 1,"$10,742,679 ","$70,801 ",$0 ,yes,no,yes,no,yes,yes,,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=29556088,sysco,sysco
Toyota Motor Credit Corp,Toyota,20200628,loan,$0 ,"$2,036,745 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,TM,,Japan,motor vehicles,motor vehicles,"359,542",0,"$4,644,034 ",,"$513,209,812 ",$0 ,"$1,311,363,559 ","$21,923,400 ",,$0 ,$0 ,$0 ,yes,yes,no,yes,yes,no,,,https://www.followthemoney.org/entity-details?eid=2630,toyota,toyota
Toyota Motor Credit Corp,Toyota,20200628,loan,$0 ,"$3,034,154 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,TM,,Japan,motor vehicles,motor vehicles,"359,542",0,"$4,644,034 ",,"$513,209,812 ",$0 ,"$1,311,363,559 ","$21,923,400 ",,$0 ,$0 ,$0 ,yes,yes,no,yes,yes,no,,,https://www.followthemoney.org/entity-details?eid=2630,toyota,toyota
United Parcel Service,United Parcel Service,20200628,loan,$0 ,"$3,174,262 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,UPS,Georgia,USA,freight and logistics,package delivery,"495,000",0,"$36,801,065 ",1.60%,"$101,878,900 ","$38,140,000 ","$49,056,646 ","$98,006,400 ",243 to 1,"$18,040,841 ","$74,395 ",$0 ,yes,yes,yes,yes,yes,yes,http://www.contractormisconduct.org/contractors/208/united-parcel-service-inc,https://justcapital.com/reports/the-covid-19-corporate-response-tracker-how-americas-largest-employers-are-treating-stakeholders-amid-the-coronavirus-crisis/,https://www.followthemoney.org/entity-details?eid=2710,united-parcel-service,united-parcel-service
UnitedHealth Group Inc,UnitedHealth Group,20200628,loan,$0 ,"$3,261,065 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,UNH,Minnesota,USA,healthcare services,insurance; managed care,"325,000",0,"$1,396,929 ",,"$92,770,484 ","$20,200,000 ","$4,898,000 ","$194,399,800 ",348 to 1,"$18,907,522 ","$54,322 ",$0 ,yes,no,yes,yes,yes,yes,http://www.contractormisconduct.org/contractors/239/unitedhealth-group,,https://www.followthemoney.org/entity-details?eid=2692,unitedhealth-group,unitedhealth-group
UnitedHealth Group Inc,UnitedHealth Group,20200628,loan,$0 ,"$6,217,618 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,UNH,Minnesota,USA,healthcare services,insurance; managed care,"325,000",0,"$1,396,929 ",,"$92,770,484 ","$20,200,000 ","$4,898,000 ","$194,399,800 ",348 to 1,"$18,907,522 ","$54,322 ",$0 ,yes,no,yes,yes,yes,yes,http://www.contractormisconduct.org/contractors/239/unitedhealth-group,,https://www.followthemoney.org/entity-details?eid=2692,unitedhealth-group,unitedhealth-group
UnitedHealth Group Inc,UnitedHealth Group,20200628,loan,$0 ,"$6,973,184 ",Federal Reserve,Secondary Market Corporate Credit Facility,Amount represents the purchase price of company bonds bought by the Fed.,https://www.federalreserve.gov/publications/reports-to-congress-in-response-to-covid-19.htm,, ,,,,,,,0,,publicly traded,UNH,Minnesota,USA,healthcare services,insurance; managed care,"325,000",0,"$1,396,929 ",,"$92,770,484 ","$20,200,000 ","$4,898,000 ","$194,399,800 ",348 to 1,"$18,907,522 ","$54,322 ",$0 ,yes,no,yes,yes,yes,yes,http://www.contractormisconduct.org/contractors/239/unitedhealth-group,,https://www.followthemoney.org/entity-details?eid=2692,unitedhealth-group,unitedhealth-group
