GEOID,FullName,state,county,FIPS
46081,"Lawrence County, South Dakota",South Dakota,Lawrence,46081
46083,"Lincoln County, South Dakota",South Dakota,Lincoln,46083
46085,"Lyman County, South Dakota",South Dakota,Lyman,46085
46087,"McCook County, South Dakota",South Dakota,McCook,46087
46089,"McPherson County, South Dakota",South Dakota,McPherson,46089
46091,"Marshall County, South Dakota",South Dakota,Marshall,46091
46093,"Meade County, South Dakota",South Dakota,Meade,46093
46095,"Mellette County, South Dakota",South Dakota,Mellette,46095
46097,"Miner County, South Dakota",South Dakota,Miner,46097
46099,"Minnehaha County, South Dakota",South Dakota,Minnehaha,46099
46101,"Moody County, South Dakota",South Dakota,Moody,46101
46102,"Oglala Lakota County, South Dakota",NA,NA,46102
46103,"Pennington County, South Dakota",South Dakota,Pennington,46103
46105,"Perkins County, South Dakota",South Dakota,Perkins,46105
46107,"Potter County, South Dakota",South Dakota,Potter,46107
46109,"Roberts County, South Dakota",South Dakota,Roberts,46109
46111,"Sanborn County, South Dakota",South Dakota,Sanborn,46111
46115,"Spink County, South Dakota",South Dakota,Spink,46115
46117,"Stanley County, South Dakota",South Dakota,Stanley,46117
46119,"Sully County, South Dakota",South Dakota,Sully,46119
46121,"Todd County, South Dakota",South Dakota,Todd,46121
46123,"Tripp County, South Dakota",South Dakota,Tripp,46123
46125,"Turner County, South Dakota",South Dakota,Turner,46125
46127,"Union County, South Dakota",South Dakota,Union,46127
46129,"Walworth County, South Dakota",South Dakota,Walworth,46129
46135,"Yankton County, South Dakota",South Dakota,Yankton,46135
46137,"Ziebach County, South Dakota",South Dakota,Ziebach,46137
47001,"Anderson County, Tennessee",Tennessee,Anderson,47001
47003,"Bedford County, Tennessee",Tennessee,Bedford,47003
47005,"Benton County, Tennessee",Tennessee,Benton,47005
47007,"Bledsoe County, Tennessee",Tennessee,Bledsoe,47007
47009,"Blount County, Tennessee",Tennessee,Blount,47009
47011,"Bradley County, Tennessee",Tennessee,Bradley,47011
47013,"Campbell County, Tennessee",Tennessee,Campbell,47013
47015,"Cannon County, Tennessee",Tennessee,Cannon,47015
47017,"Carroll County, Tennessee",Tennessee,Carroll,47017
47019,"Carter County, Tennessee",Tennessee,Carter,47019
47021,"Cheatham County, Tennessee",Tennessee,Cheatham,47021
47023,"Chester County, Tennessee",Tennessee,Chester,47023
47025,"Claiborne County, Tennessee",Tennessee,Claiborne,47025
47027,"Clay County, Tennessee",Tennessee,Clay,47027
47029,"Cocke County, Tennessee",Tennessee,Cocke,47029
47031,"Coffee County, Tennessee",Tennessee,Coffee,47031
47033,"Crockett County, Tennessee",Tennessee,Crockett,47033
47035,"Cumberland County, Tennessee",Tennessee,Cumberland,47035
47037,"Davidson County, Tennessee",Tennessee,Davidson,47037
47039,"Decatur County, Tennessee",Tennessee,Decatur,47039
47041,"DeKalb County, Tennessee",Tennessee,DeKalb,47041
47043,"Dickson County, Tennessee",Tennessee,Dickson,47043
47045,"Dyer County, Tennessee",Tennessee,Dyer,47045
47047,"Fayette County, Tennessee",Tennessee,Fayette,47047
47049,"Fentress County, Tennessee",Tennessee,Fentress,47049
47051,"Franklin County, Tennessee",Tennessee,Franklin,47051
47053,"Gibson County, Tennessee",Tennessee,Gibson,47053
47055,"Giles County, Tennessee",Tennessee,Giles,47055
47057,"Grainger County, Tennessee",Tennessee,Grainger,47057
47059,"Greene County, Tennessee",Tennessee,Greene,47059
47061,"Grundy County, Tennessee",Tennessee,Grundy,47061
47063,"Hamblen County, Tennessee",Tennessee,Hamblen,47063
47065,"Hamilton County, Tennessee",Tennessee,Hamilton,47065
47067,"Hancock County, Tennessee",Tennessee,Hancock,47067
47069,"Hardeman County, Tennessee",Tennessee,Hardeman,47069
47071,"Hardin County, Tennessee",Tennessee,Hardin,47071
47073,"Hawkins County, Tennessee",Tennessee,Hawkins,47073
47075,"Haywood County, Tennessee",Tennessee,Haywood,47075
47077,"Henderson County, Tennessee",Tennessee,Henderson,47077
47079,"Henry County, Tennessee",Tennessee,Henry,47079
47081,"Hickman County, Tennessee",Tennessee,Hickman,47081
47083,"Houston County, Tennessee",Tennessee,Houston,47083
47085,"Humphreys County, Tennessee",Tennessee,Humphreys,47085
47087,"Jackson County, Tennessee",Tennessee,Jackson,47087
47089,"Jefferson County, Tennessee",Tennessee,Jefferson,47089
47091,"Johnson County, Tennessee",Tennessee,Johnson,47091
47093,"Knox County, Tennessee",Tennessee,Knox,47093
47095,"Lake County, Tennessee",Tennessee,Lake,47095
47097,"Lauderdale County, Tennessee",Tennessee,Lauderdale,47097
47099,"Lawrence County, Tennessee",Tennessee,Lawrence,47099
47101,"Lewis County, Tennessee",Tennessee,Lewis,47101
47103,"Lincoln County, Tennessee",Tennessee,Lincoln,47103
47105,"Loudon County, Tennessee",Tennessee,Loudon,47105
47107,"McMinn County, Tennessee",Tennessee,McMinn,47107
47109,"McNairy County, Tennessee",Tennessee,McNairy,47109
47111,"Macon County, Tennessee",Tennessee,Macon,47111
47113,"Madison County, Tennessee",Tennessee,Madison,47113
47115,"Marion County, Tennessee",Tennessee,Marion,47115
47117,"Marshall County, Tennessee",Tennessee,Marshall,47117
47119,"Maury County, Tennessee",Tennessee,Maury,47119
47121,"Meigs County, Tennessee",Tennessee,Meigs,47121
47123,"Monroe County, Tennessee",Tennessee,Monroe,47123
47125,"Montgomery County, Tennessee",Tennessee,Montgomery,47125
47127,"Moore County, Tennessee",Tennessee,Moore,47127
47129,"Morgan County, Tennessee",Tennessee,Morgan,47129
47131,"Obion County, Tennessee",Tennessee,Obion,47131
47133,"Overton County, Tennessee",Tennessee,Overton,47133
47135,"Perry County, Tennessee",Tennessee,Perry,47135
47137,"Pickett County, Tennessee",Tennessee,Pickett,47137
47139,"Polk County, Tennessee",Tennessee,Polk,47139
47141,"Putnam County, Tennessee",Tennessee,Putnam,47141
47143,"Rhea County, Tennessee",Tennessee,Rhea,47143
47145,"Roane County, Tennessee",Tennessee,Roane,47145
47147,"Robertson County, Tennessee",Tennessee,Robertson,47147
47149,"Rutherford County, Tennessee",Tennessee,Rutherford,47149
47151,"Scott County, Tennessee",Tennessee,Scott,47151
47153,"Sequatchie County, Tennessee",Tennessee,Sequatchie,47153
47155,"Sevier County, Tennessee",Tennessee,Sevier,47155
47157,"Shelby County, Tennessee",Tennessee,Shelby,47157
47159,"Smith County, Tennessee",Tennessee,Smith,47159
47161,"Stewart County, Tennessee",Tennessee,Stewart,47161
47163,"Sullivan County, Tennessee",Tennessee,Sullivan,47163
47165,"Sumner County, Tennessee",Tennessee,Sumner,47165
47167,"Tipton County, Tennessee",Tennessee,Tipton,47167
47169,"Trousdale County, Tennessee",Tennessee,Trousdale,47169
47171,"Unicoi County, Tennessee",Tennessee,Unicoi,47171
47173,"Union County, Tennessee",Tennessee,Union,47173
47175,"Van Buren County, Tennessee",Tennessee,Van Buren,47175
47177,"Warren County, Tennessee",Tennessee,Warren,47177
47179,"Washington County, Tennessee",Tennessee,Washington,47179
47181,"Wayne County, Tennessee",Tennessee,Wayne,47181
47183,"Weakley County, Tennessee",Tennessee,Weakley,47183
47185,"White County, Tennessee",Tennessee,White,47185
47187,"Williamson County, Tennessee",Tennessee,Williamson,47187
47189,"Wilson County, Tennessee",Tennessee,Wilson,47189
48001,"Anderson County, Texas",Texas,Anderson,48001
48003,"Andrews County, Texas",Texas,Andrews,48003
48005,"Angelina County, Texas",Texas,Angelina,48005
48007,"Aransas County, Texas",Texas,Aransas,48007
48009,"Archer County, Texas",Texas,Archer,48009
48011,"Armstrong County, Texas",Texas,Armstrong,48011
48013,"Atascosa County, Texas",Texas,Atascosa,48013
48015,"Austin County, Texas",Texas,Austin,48015
48017,"Bailey County, Texas",Texas,Bailey,48017
48019,"Bandera County, Texas",Texas,Bandera,48019
48021,"Bastrop County, Texas",Texas,Bastrop,48021
48023,"Baylor County, Texas",Texas,Baylor,48023
48025,"Bee County, Texas",Texas,Bee,48025
48027,"Bell County, Texas",Texas,Bell,48027
48029,"Bexar County, Texas",Texas,Bexar,48029
48031,"Blanco County, Texas",Texas,Blanco,48031
48033,"Borden County, Texas",Texas,Borden,48033
48035,"Bosque County, Texas",Texas,Bosque,48035
48037,"Bowie County, Texas",Texas,Bowie,48037
48039,"Brazoria County, Texas",Texas,Brazoria,48039
48041,"Brazos County, Texas",Texas,Brazos,48041
48043,"Brewster County, Texas",Texas,Brewster,48043
48045,"Briscoe County, Texas",Texas,Briscoe,48045
48047,"Brooks County, Texas",Texas,Brooks,48047
48049,"Brown County, Texas",Texas,Brown,48049
48051,"Burleson County, Texas",Texas,Burleson,48051
48053,"Burnet County, Texas",Texas,Burnet,48053
48055,"Caldwell County, Texas",Texas,Caldwell,48055
48057,"Calhoun County, Texas",Texas,Calhoun,48057
48059,"Callahan County, Texas",Texas,Callahan,48059
48061,"Cameron County, Texas",Texas,Cameron,48061
48063,"Camp County, Texas",Texas,Camp,48063
48065,"Carson County, Texas",Texas,Carson,48065
48067,"Cass County, Texas",Texas,Cass,48067
48069,"Castro County, Texas",Texas,Castro,48069
48071,"Chambers County, Texas",Texas,Chambers,48071
48073,"Cherokee County, Texas",Texas,Cherokee,48073
48075,"Childress County, Texas",Texas,Childress,48075
48077,"Clay County, Texas",Texas,Clay,48077
48079,"Cochran County, Texas",Texas,Cochran,48079
48081,"Coke County, Texas",Texas,Coke,48081
48083,"Coleman County, Texas",Texas,Coleman,48083
48085,"Collin County, Texas",Texas,Collin,48085
48087,"Collingsworth County, Texas",Texas,Collingsworth,48087
48089,"Colorado County, Texas",Texas,Colorado,48089
48091,"Comal County, Texas",Texas,Comal,48091
48093,"Comanche County, Texas",Texas,Comanche,48093
48095,"Concho County, Texas",Texas,Concho,48095
48097,"Cooke County, Texas",Texas,Cooke,48097
48099,"Coryell County, Texas",Texas,Coryell,48099
48101,"Cottle County, Texas",Texas,Cottle,48101
48103,"Crane County, Texas",Texas,Crane,48103
48105,"Crockett County, Texas",Texas,Crockett,48105
48107,"Crosby County, Texas",Texas,Crosby,48107
48109,"Culberson County, Texas",Texas,Culberson,48109
48111,"Dallam County, Texas",Texas,Dallam,48111
48113,"Dallas County, Texas",Texas,Dallas,48113
48115,"Dawson County, Texas",Texas,Dawson,48115
48117,"Deaf Smith County, Texas",Texas,Deaf Smith,48117
48119,"Delta County, Texas",Texas,Delta,48119
48121,"Denton County, Texas",Texas,Denton,48121
48123,"DeWitt County, Texas",Texas,Dewitt,48123
48125,"Dickens County, Texas",Texas,Dickens,48125
48127,"Dimmit County, Texas",Texas,Dimmit,48127
48129,"Donley County, Texas",Texas,Donley,48129
48131,"Duval County, Texas",Texas,Duval,48131
48133,"Eastland County, Texas",Texas,Eastland,48133
48135,"Ector County, Texas",Texas,Ector,48135
48137,"Edwards County, Texas",Texas,Edwards,48137
48139,"Ellis County, Texas",Texas,Ellis,48139
48141,"El Paso County, Texas",Texas,El Paso,48141
48143,"Erath County, Texas",Texas,Erath,48143
48145,"Falls County, Texas",Texas,Falls,48145
48147,"Fannin County, Texas",Texas,Fannin,48147
48149,"Fayette County, Texas",Texas,Fayette,48149
48151,"Fisher County, Texas",Texas,Fisher,48151
48153,"Floyd County, Texas",Texas,Floyd,48153
48155,"Foard County, Texas",Texas,Foard,48155
48157,"Fort Bend County, Texas",Texas,Fort Bend,48157
48159,"Franklin County, Texas",Texas,Franklin,48159
48161,"Freestone County, Texas",Texas,Freestone,48161
48163,"Frio County, Texas",Texas,Frio,48163
48165,"Gaines County, Texas",Texas,Gaines,48165
48167,"Galveston County, Texas",Texas,Galveston,48167
48169,"Garza County, Texas",Texas,Garza,48169
48171,"Gillespie County, Texas",Texas,Gillespie,48171
48173,"Glasscock County, Texas",Texas,Glasscock,48173
48175,"Goliad County, Texas",Texas,Goliad,48175
48177,"Gonzales County, Texas",Texas,Gonzales,48177
48179,"Gray County, Texas",Texas,Gray,48179
48181,"Grayson County, Texas",Texas,Grayson,48181
48183,"Gregg County, Texas",Texas,Gregg,48183
48185,"Grimes County, Texas",Texas,Grimes,48185
48187,"Guadalupe County, Texas",Texas,Guadalupe,48187
48189,"Hale County, Texas",Texas,Hale,48189
48191,"Hall County, Texas",Texas,Hall,48191
48193,"Hamilton County, Texas",Texas,Hamilton,48193
48195,"Hansford County, Texas",Texas,Hansford,48195
48197,"Hardeman County, Texas",Texas,Hardeman,48197
48199,"Hardin County, Texas",Texas,Hardin,48199
48201,"Harris County, Texas",Texas,Harris,48201
48203,"Harrison County, Texas",Texas,Harrison,48203
48205,"Hartley County, Texas",Texas,Hartley,48205
48207,"Haskell County, Texas",Texas,Haskell,48207
48209,"Hays County, Texas",Texas,Hays,48209
48211,"Hemphill County, Texas",Texas,Hemphill,48211
48213,"Henderson County, Texas",Texas,Henderson,48213
48215,"Hidalgo County, Texas",Texas,Hidalgo,48215
48217,"Hill County, Texas",Texas,Hill,48217
48219,"Hockley County, Texas",Texas,Hockley,48219
48221,"Hood County, Texas",Texas,Hood,48221
48223,"Hopkins County, Texas",Texas,Hopkins,48223
48225,"Houston County, Texas",Texas,Houston,48225
48227,"Howard County, Texas",Texas,Howard,48227
48229,"Hudspeth County, Texas",Texas,Hudspeth,48229
48231,"Hunt County, Texas",Texas,Hunt,48231
48233,"Hutchinson County, Texas",Texas,Hutchinson,48233
48235,"Irion County, Texas",Texas,Irion,48235
48237,"Jack County, Texas",Texas,Jack,48237
48239,"Jackson County, Texas",Texas,Jackson,48239
48241,"Jasper County, Texas",Texas,Jasper,48241
48243,"Jeff Davis County, Texas",Texas,Jeff Davis,48243
48245,"Jefferson County, Texas",Texas,Jefferson,48245
48247,"Jim Hogg County, Texas",Texas,Jim Hogg,48247
48249,"Jim Wells County, Texas",Texas,Jim Wells,48249
48251,"Johnson County, Texas",Texas,Johnson,48251
48253,"Jones County, Texas",Texas,Jones,48253
48255,"Karnes County, Texas",Texas,Karnes,48255
48257,"Kaufman County, Texas",Texas,Kaufman,48257
48259,"Kendall County, Texas",Texas,Kendall,48259
48261,"Kenedy County, Texas",Texas,Kenedy,48261
48263,"Kent County, Texas",Texas,Kent,48263
48265,"Kerr County, Texas",Texas,Kerr,48265
48267,"Kimble County, Texas",Texas,Kimble,48267
48269,"King County, Texas",Texas,King,48269
48271,"Kinney County, Texas",Texas,Kinney,48271
48273,"Kleberg County, Texas",Texas,Kleberg,48273
48275,"Knox County, Texas",Texas,Knox,48275
48277,"Lamar County, Texas",Texas,Lamar,48277
48279,"Lamb County, Texas",Texas,Lamb,48279
48281,"Lampasas County, Texas",Texas,Lampasas,48281
48283,"La Salle County, Texas",Texas,La Salle,48283
48285,"Lavaca County, Texas",Texas,Lavaca,48285
48287,"Lee County, Texas",Texas,Lee,48287
48289,"Leon County, Texas",Texas,Leon,48289
48291,"Liberty County, Texas",Texas,Liberty,48291
48293,"Limestone County, Texas",Texas,Limestone,48293
48295,"Lipscomb County, Texas",Texas,Lipscomb,48295
48297,"Live Oak County, Texas",Texas,Live Oak,48297
48299,"Llano County, Texas",Texas,Llano,48299
48301,"Loving County, Texas",Texas,Loving,48301
48303,"Lubbock County, Texas",Texas,Lubbock,48303
48305,"Lynn County, Texas",Texas,Lynn,48305
48307,"McCulloch County, Texas",Texas,McCulloch,48307
48309,"McLennan County, Texas",Texas,McLennan,48309
48311,"McMullen County, Texas",Texas,McMullen,48311
48313,"Madison County, Texas",Texas,Madison,48313
48315,"Marion County, Texas",Texas,Marion,48315
48317,"Martin County, Texas",Texas,Martin,48317
48319,"Mason County, Texas",Texas,Mason,48319
48321,"Matagorda County, Texas",Texas,Matagorda,48321
48323,"Maverick County, Texas",Texas,Maverick,48323
48325,"Medina County, Texas",Texas,Medina,48325
48327,"Menard County, Texas",Texas,Menard,48327
48329,"Midland County, Texas",Texas,Midland,48329
48331,"Milam County, Texas",Texas,Milam,48331
48333,"Mills County, Texas",Texas,Mills,48333
48335,"Mitchell County, Texas",Texas,Mitchell,48335
48337,"Montague County, Texas",Texas,Montague,48337
48339,"Montgomery County, Texas",Texas,Montgomery,48339
48341,"Moore County, Texas",Texas,Moore,48341
48343,"Morris County, Texas",Texas,Morris,48343
48345,"Motley County, Texas",Texas,Motley,48345
48347,"Nacogdoches County, Texas",Texas,Nacogdoches,48347
48349,"Navarro County, Texas",Texas,Navarro,48349
48351,"Newton County, Texas",Texas,Newton,48351
48353,"Nolan County, Texas",Texas,Nolan,48353
48355,"Nueces County, Texas",Texas,Nueces,48355
48357,"Ochiltree County, Texas",Texas,Ochiltree,48357
48359,"Oldham County, Texas",Texas,Oldham,48359
48361,"Orange County, Texas",Texas,Orange,48361
48363,"Palo Pinto County, Texas",Texas,Palo Pinto,48363
48365,"Panola County, Texas",Texas,Panola,48365
48367,"Parker County, Texas",Texas,Parker,48367
48369,"Parmer County, Texas",Texas,Parmer,48369
48371,"Pecos County, Texas",Texas,Pecos,48371
48373,"Polk County, Texas",Texas,Polk,48373
48375,"Potter County, Texas",Texas,Potter,48375
48377,"Presidio County, Texas",Texas,Presidio,48377
48379,"Rains County, Texas",Texas,Rains,48379
48381,"Randall County, Texas",Texas,Randall,48381
48383,"Reagan County, Texas",Texas,Reagan,48383
48385,"Real County, Texas",Texas,Real,48385
48387,"Red River County, Texas",Texas,Red River,48387
48389,"Reeves County, Texas",Texas,Reeves,48389
48391,"Refugio County, Texas",Texas,Refugio,48391
48393,"Roberts County, Texas",Texas,Roberts,48393
48395,"Robertson County, Texas",Texas,Robertson,48395
48397,"Rockwall County, Texas",Texas,Rockwall,48397
48399,"Runnels County, Texas",Texas,Runnels,48399
48401,"Rusk County, Texas",Texas,Rusk,48401
48403,"Sabine County, Texas",Texas,Sabine,48403
48405,"San Augustine County, Texas",Texas,San Augustine,48405
48407,"San Jacinto County, Texas",Texas,San Jacinto,48407
48409,"San Patricio County, Texas",Texas,San Patricio,48409
48411,"San Saba County, Texas",Texas,San Saba,48411
48413,"Schleicher County, Texas",Texas,Schleicher,48413
48415,"Scurry County, Texas",Texas,Scurry,48415
48417,"Shackelford County, Texas",Texas,Shackelford,48417
48419,"Shelby County, Texas",Texas,Shelby,48419
48421,"Sherman County, Texas",Texas,Sherman,48421
48423,"Smith County, Texas",Texas,Smith,48423
48425,"Somervell County, Texas",Texas,Somervell,48425
48427,"Starr County, Texas",Texas,Starr,48427
48429,"Stephens County, Texas",Texas,Stephens,48429
48431,"Sterling County, Texas",Texas,Sterling,48431
48433,"Stonewall County, Texas",Texas,Stonewall,48433
48435,"Sutton County, Texas",Texas,Sutton,48435
48437,"Swisher County, Texas",Texas,Swisher,48437
48439,"Tarrant County, Texas",Texas,Tarrant,48439
48441,"Taylor County, Texas",Texas,Taylor,48441
48443,"Terrell County, Texas",Texas,Terrell,48443
48445,"Terry County, Texas",Texas,Terry,48445
48447,"Throckmorton County, Texas",Texas,Throckmorton,48447
48449,"Titus County, Texas",Texas,Titus,48449
48451,"Tom Green County, Texas",Texas,Tom Green,48451
48453,"Travis County, Texas",Texas,Travis,48453
48455,"Trinity County, Texas",Texas,Trinity,48455
48457,"Tyler County, Texas",Texas,Tyler,48457
48459,"Upshur County, Texas",Texas,Upshur,48459
48461,"Upton County, Texas",Texas,Upton,48461
48463,"Uvalde County, Texas",Texas,Uvalde,48463
48465,"Val Verde County, Texas",Texas,Val Verde,48465
48467,"Van Zandt County, Texas",Texas,Van Zandt,48467
48469,"Victoria County, Texas",Texas,Victoria,48469
48471,"Walker County, Texas",Texas,Walker,48471
48473,"Waller County, Texas",Texas,Waller,48473
48475,"Ward County, Texas",Texas,Ward,48475
48477,"Washington County, Texas",Texas,Washington,48477
48479,"Webb County, Texas",Texas,Webb,48479
48481,"Wharton County, Texas",Texas,Wharton,48481
48483,"Wheeler County, Texas",Texas,Wheeler,48483
48485,"Wichita County, Texas",Texas,Wichita,48485
48487,"Wilbarger County, Texas",Texas,Wilbarger,48487
48489,"Willacy County, Texas",Texas,Willacy,48489
48491,"Williamson County, Texas",Texas,Williamson,48491
48493,"Wilson County, Texas",Texas,Wilson,48493
48495,"Winkler County, Texas",Texas,Winkler,48495
48497,"Wise County, Texas",Texas,Wise,48497
48499,"Wood County, Texas",Texas,Wood,48499
48501,"Yoakum County, Texas",Texas,Yoakum,48501
48503,"Young County, Texas",Texas,Young,48503
48505,"Zapata County, Texas",Texas,Zapata,48505
48507,"Zavala County, Texas",Texas,Zavala,48507
49001,"Beaver County, Utah",Utah,Beaver,49001
49003,"Box Elder County, Utah",Utah,Box Elder,49003
49005,"Cache County, Utah",Utah,Cache,49005
49007,"Carbon County, Utah",Utah,Carbon,49007
49009,"Daggett County, Utah",Utah,Daggett,49009
49011,"Davis County, Utah",Utah,Davis,49011
49013,"Duchesne County, Utah",Utah,Duchesne,49013
49015,"Emery County, Utah",Utah,Emery,49015
49017,"Garfield County, Utah",Utah,Garfield,49017
49019,"Grand County, Utah",Utah,Grand,49019
49021,"Iron County, Utah",Utah,Iron,49021
49023,"Juab County, Utah",Utah,Juab,49023
49025,"Kane County, Utah",Utah,Kane,49025
49027,"Millard County, Utah",Utah,Millard,49027
49029,"Morgan County, Utah",Utah,Morgan,49029
49031,"Piute County, Utah",Utah,Piute,49031
49033,"Rich County, Utah",Utah,Rich,49033
49035,"Salt Lake County, Utah",Utah,Salt Lake,49035
49037,"San Juan County, Utah",Utah,San Juan,49037
49039,"Sanpete County, Utah",Utah,Sanpete,49039
49041,"Sevier County, Utah",Utah,Sevier,49041
49043,"Summit County, Utah",Utah,Summit,49043
49045,"Tooele County, Utah",Utah,Tooele,49045
49047,"Uintah County, Utah",Utah,Uintah,49047
49049,"Utah County, Utah",Utah,Utah,49049
49051,"Wasatch County, Utah",Utah,Wasatch,49051
49053,"Washington County, Utah",Utah,Washington,49053
49055,"Wayne County, Utah",Utah,Wayne,49055
49057,"Weber County, Utah",Utah,Weber,49057
50001,"Addison County, Vermont",Vermont,Addison,50001
50003,"Bennington County, Vermont",Vermont,Bennington,50003
50005,"Caledonia County, Vermont",Vermont,Caledonia,50005
50007,"Chittenden County, Vermont",Vermont,Chittenden,50007
50009,"Essex County, Vermont",Vermont,Essex,50009
50011,"Franklin County, Vermont",Vermont,Franklin,50011
50013,"Grand Isle County, Vermont",Vermont,Grand Isle,50013
50015,"Lamoille County, Vermont",Vermont,Lamoille,50015
50017,"Orange County, Vermont",Vermont,Orange,50017
50019,"Orleans County, Vermont",Vermont,Orleans,50019
50021,"Rutland County, Vermont",Vermont,Rutland,50021
50023,"Washington County, Vermont",Vermont,Washington,50023
50025,"Windham County, Vermont",Vermont,Windham,50025
50027,"Windsor County, Vermont",Vermont,Windsor,50027
51001,"Accomack County, Virginia",Virginia,Accomack,51001
51003,"Albemarle County, Virginia",Virginia,Albemarle,51003
51005,"Alleghany County, Virginia",Virginia,Alleghany,51005
51007,"Amelia County, Virginia",Virginia,Amelia,51007
51009,"Amherst County, Virginia",Virginia,Amherst,51009
51011,"Appomattox County, Virginia",Virginia,Appomattox,51011
51013,"Arlington County, Virginia",Virginia,Arlington,51013
51015,"Augusta County, Virginia",Virginia,Augusta,51015
51017,"Bath County, Virginia",Virginia,Bath,51017
51019,"Bedford County, Virginia",Virginia,Bedford,51019
51021,"Bland County, Virginia",Virginia,Bland,51021
51023,"Botetourt County, Virginia",Virginia,Botetourt,51023
51025,"Brunswick County, Virginia",Virginia,Brunswick,51025
51027,"Buchanan County, Virginia",Virginia,Buchanan,51027
51029,"Buckingham County, Virginia",Virginia,Buckingham,51029
51031,"Campbell County, Virginia",Virginia,Campbell,51031
51033,"Caroline County, Virginia",Virginia,Caroline,51033
51035,"Carroll County, Virginia",Virginia,Carroll,51035
51036,"Charles City County, Virginia",Virginia,Charles City,51036
51037,"Charlotte County, Virginia",Virginia,Charlotte,51037
51041,"Chesterfield County, Virginia",Virginia,Chesterfield,51041
51043,"Clarke County, Virginia",Virginia,Clarke,51043
51045,"Craig County, Virginia",Virginia,Craig,51045
51047,"Culpeper County, Virginia",Virginia,Culpeper,51047
51049,"Cumberland County, Virginia",Virginia,Cumberland,51049
51051,"Dickenson County, Virginia",Virginia,Dickenson,51051
51053,"Dinwiddie County, Virginia",Virginia,Dinwiddie,51053
51057,"Essex County, Virginia",Virginia,Essex,51057
51059,"Fairfax County, Virginia",Virginia,Fairfax,51059
51061,"Fauquier County, Virginia",Virginia,Fauquier,51061
51063,"Floyd County, Virginia",Virginia,Floyd,51063
51065,"Fluvanna County, Virginia",Virginia,Fluvanna,51065
51067,"Franklin County, Virginia",Virginia,Franklin,51067
51069,"Frederick County, Virginia",Virginia,Frederick,51069
51071,"Giles County, Virginia",Virginia,Giles,51071
51073,"Gloucester County, Virginia",Virginia,Gloucester,51073
51075,"Goochland County, Virginia",Virginia,Goochland,51075
51077,"Grayson County, Virginia",Virginia,Grayson,51077
51079,"Greene County, Virginia",Virginia,Greene,51079
51081,"Greensville County, Virginia",Virginia,Greensville,51081
51083,"Halifax County, Virginia",Virginia,Halifax,51083
51085,"Hanover County, Virginia",Virginia,Hanover,51085
51087,"Henrico County, Virginia",Virginia,Henrico,51087
51089,"Henry County, Virginia",Virginia,Henry,51089
51091,"Highland County, Virginia",Virginia,Highland,51091
51093,"Isle of Wight County, Virginia",Virginia,Isle of Wight,51093
51095,"James City County, Virginia",Virginia,James City,51095
51097,"King and Queen County, Virginia",Virginia,King and Queen,51097
51099,"King George County, Virginia",Virginia,King George,51099
51101,"King William County, Virginia",Virginia,King William,51101
51103,"Lancaster County, Virginia",Virginia,Lancaster,51103
51105,"Lee County, Virginia",Virginia,Lee,51105
51107,"Loudoun County, Virginia",Virginia,Loudoun,51107
51109,"Louisa County, Virginia",Virginia,Louisa,51109
51111,"Lunenburg County, Virginia",Virginia,Lunenburg,51111
51113,"Madison County, Virginia",Virginia,Madison,51113
51115,"Mathews County, Virginia",Virginia,Mathews,51115
51117,"Mecklenburg County, Virginia",Virginia,Mecklenburg,51117
51119,"Middlesex County, Virginia",Virginia,Middlesex,51119
51121,"Montgomery County, Virginia",Virginia,Montgomery,51121
51125,"Nelson County, Virginia",Virginia,Nelson,51125
51127,"New Kent County, Virginia",Virginia,New Kent,51127
51131,"Northampton County, Virginia",Virginia,Northampton,51131
51133,"Northumberland County, Virginia",Virginia,Northumberland,51133
51135,"Nottoway County, Virginia",Virginia,Nottoway,51135
51137,"Orange County, Virginia",Virginia,Orange,51137
51139,"Page County, Virginia",Virginia,Page,51139
51141,"Patrick County, Virginia",Virginia,Patrick,51141
51143,"Pittsylvania County, Virginia",Virginia,Pittsylvania,51143
51145,"Powhatan County, Virginia",Virginia,Powhatan,51145
51147,"Prince Edward County, Virginia",Virginia,Prince Edward,51147
51149,"Prince George County, Virginia",Virginia,Prince George,51149
51153,"Prince William County, Virginia",Virginia,Prince William,51153
51155,"Pulaski County, Virginia",Virginia,Pulaski,51155
51157,"Rappahannock County, Virginia",Virginia,Rappahannock,51157
51159,"Richmond County, Virginia",Virginia,Richmond,51159
51161,"Roanoke County, Virginia",Virginia,Roanoke,51161
51163,"Rockbridge County, Virginia",Virginia,Rockbridge,51163
51165,"Rockingham County, Virginia",Virginia,Rockingham,51165
51167,"Russell County, Virginia",Virginia,Russell,51167
51169,"Scott County, Virginia",Virginia,Scott,51169
51171,"Shenandoah County, Virginia",Virginia,Shenandoah,51171
51173,"Smyth County, Virginia",Virginia,Smyth,51173
51175,"Southampton County, Virginia",Virginia,Southampton,51175
51177,"Spotsylvania County, Virginia",Virginia,Spotsylvania,51177
51179,"Stafford County, Virginia",Virginia,Stafford,51179
51181,"Surry County, Virginia",Virginia,Surry,51181
51183,"Sussex County, Virginia",Virginia,Sussex,51183
51185,"Tazewell County, Virginia",Virginia,Tazewell,51185
51187,"Warren County, Virginia",Virginia,Warren,51187
51191,"Washington County, Virginia",Virginia,Washington,51191
